GDP,Unemployment,Inflation,InterestRate,Swiss franc/Euro,Euro/Dollar,Euro/US
-0.00036002570646154197,0.022508038585209,0.0021906104228928136,-0.08747591319272652,-0.0018225606977803066,0.0340841466317543,0.061947626841244
0.0015907105831380886,0.022012578616352307,0.003278655108654327,-0.03996430556437036,0.00997717639387008,-0.0020861208223631467,0.01048008014178925
0.0059944321067391115,0.03384615384615364,0.003994218887569678,-0.0825655543553856,-0.0032928719008263885,-0.021712176696173646,-0.03957904369709442
0.007865602287620677,-0.0029761904761903546,0.006871651394801281,-0.041036214494893586,0.006218824901211173,0.007191700070737994,-0.03136414165475632
0.003783864236211798,-0.02686567164179099,0.00251435065327299,0.05452548918046762,-0.00392712289963304,-0.005091888095516861,-0.02582178867120266
0.011160894478438488,-0.030674846625767138,0.003582942731562122,0.04058933910182039,0.0076266804550155776,0.009250544149655981,0.01169639851901727
0.017124916422412984,-0.03164556962025311,0.005355264895589462,0.13295877488885854,0.0026298909557409544,0.002229508196721186,0.04649421941279219
0.007559287472930221,-0.02941176470588225,0.0031960280530893836,-0.014423475075649561,0.008764634380397984,-0.011646165925150442,0.012796057860435583
0.014664047593857754,-0.03367003367003374,0.000707948913999612,-0.03222759363571759,0.010147133434804667,-0.00975329890992549,0.011300321745271846
0.0013165752446842038,-0.05226480836236935,0.008489528589255224,0.06514907127576497,0.014691109994977358,-0.003743649166592311,0.016993869791262606
0.006601132402718202,-0.05147058823529416,0.008067279236480651,0.0820291639497468,0.01955203563915342,0.012197667829769498,0.028612849076758762
0.005112792068665772,-0.019379844961240233,0.005219278120203397,0.0027627533273861804,-0.0003034348828740985,0.0017825574543313127,0.019063867665603418
0.007409063890406742,-0.02766798418972327,0.008653507482929701,-0.03453763428347978,0.007466763795301423,0.04089645740503811,0.05444751783374602
0.005873328883882145,-0.03658536585365879,0.007206613484261881,-0.06340836104845049,-0.03506869125090384,0.06945268571105645,0.03382576280546723
-0.003601412299101825,-0.04641350210970441,0.007495757767705058,0.08338862544346126,0.006244536030972858,0.047398874474887,0.043135683760683774
-0.005476427341565282,-0.053097345132743556,0.0071018163110720955,0.0019217175690899868,6.205783790491637e-05,0.0027495396412986484,-0.0366150300857766
-0.015528604465338436,-0.014018691588784882,-0.005708582613050628,-0.17979592018318002,-0.05373875271486195,0.05538086134030995,-0.12425249169435204
-0.04687181288236808,0.023696682464454888,-0.000675432543989607,-0.12108033368547855,-0.017837235228539527,0.08308007675164175,-0.011456752655538804
0.0024648149267787467,0.03703703703703698,0.0020277396346954912,0.08240819120321552,0.010749816385123845,-0.03295627104469734,0.04628137232327889
0.006205379684930401,0.008928571428571619,0.002023600075455878,-0.00715503759187941,0.0037653586999604194,-0.008215468293071515,0.04922241784037551
0.00767975767647,-0.03539823008849563,0.000673123024209632,-0.03447443503116043,-0.007041790062520703,0.03811337639540624,0.03327973152485497
0.007273752810273093,-0.03669724770642202,0.0033636756631247877,-0.0036655336203985645,-0.03022269353128304,-0.019042251030580437,-0.06428039786183093
0.021666831509083773,-0.042857142857142816,0.00502841925034847,-0.12463242618934811,-0.03731547293603066,-0.03966876971608824,-0.0810615373490492
0.00964988930495192,-0.03980099502487566,0.0020013257554087893,-0.12893887346331256,-0.054309243220218684,-0.0226891446403642,0.01589549889833175
0.0065570195558655175,-0.03626943005181349,0.003328928327576808,0.07250391711795356,-0.007206666166203801,0.031678770782065824,0.05213013168086755
0.018079040976171523,-0.053763440860215006,0.008294619419118465,0.20969583838200445,-0.02676748582230626,-0.0064925998324490974,0.0071412795406022855
0.0027111900093788055,-0.05113636363636376,0.006252059417896527,-0.01432645442453806,-0.027736772589542213,0.03382287494437031,0.05197368421052628
0.00540774374009545,-0.0239520958083832,0.003924151783503138,-0.26968068225223707,-0.06912258270736771,-0.005822779074245998,-0.018344798832603648
-0.00010757564072005898,-0.036809815950920255,0.0035830873194837576,-0.14474402755932925,0.055283715340372463,-0.023165451230629075,-0.04565725207050331
0.002124782013363191,-0.025477707006369532,0.007465047663652857,-0.051829393359661635,-0.01732693402749541,-0.026584389982152623,-0.027740691292093222
0.0010735909979937563,0.0,0.0035438742426234793,-0.22564109358158146,-0.005380794701986713,-0.02935960118876424,-0.022429050961244923
0.002037498566060947,-0.013071895424836555,0.005457377354310289,-0.04387957901060635,0.0016645859342487856,-0.022778340205931058,-0.02434836897143755
-0.002996563881856873,-0.0066225165562913135,0.0035121921903544795,0.006814440751735207,0.0037390943082675765,0.020049777014137238,0.0371940489521676
-0.005528642620619584,0.013333333333333197,0.0028634769284834327,0.07507911376711496,0.01688741721854292,0.05413673519940554,0.01843140279170208
0.011658090781242691,-0.019736842105263053,0.0031726207248958804,-0.08831457056674985,0.0025236079452948257,-0.0006462149428394515,-0.010904134484325256
0.00512162087100565,-0.01342281879194629,0.006641354806141697,0.29048235027211033,0.0026796589524968883,0.004667513167795345,0.013780431786862612
0.001486145142609363,-0.020408163265306256,0.0006283578197228135,0.00931768924498999,-0.004373177842565523,-0.016137525891425697,0.027790363993354328
0.010440658018816995,0.0,0.0015698576032199263,-0.07907323892874596,-0.004636408003904413,-0.015307943002592972,0.006318883174136536
-0.0002098322075584358,-0.01388888888888884,0.0018808696953298565,-0.16069978821631847,-0.0036773719048786013,-0.015896215589404128,0.0010952102803738484
0.005560832665277182,-0.007042253521126751,0.004380479246411273,-0.26088074780796144,-0.00631561679790027,-0.025690122865804965,-0.03318503391437544
0.007616849900816458,-0.014184397163120699,-0.0028037764227727413,-0.29848754993505944,-0.005777961205117754,-0.005883242208168604,-0.05718165359082672
-0.0021741434384895397,-0.02877697841726612,-0.003945746661505711,-0.5620125791898531,-0.10983810709838093,-0.05797670793678944,-0.09897583613378136
0.005188791770921464,-0.022222222222222143,0.012104639717427146,0.5996523151232518,-0.02909904868494695,-0.030012376237623872,-0.018470828523221905
0.005368656464485255,-0.022727272727272818,0.0019936880937756474,0.3414756020128611,0.030067243035542868,-0.005131405589071436,0.005790283181036804
0.005134442134532957,-0.023255813953488302,-0.005968368007590263,-0.19911671439700718,0.011657185489135413,0.006524011988569001,-0.014752181343887671
0.008786852930002365,-0.031746031746031855,-0.005003135901911704,-0.5095896566794675,0.01032448377581141,0.0669501267260364,0.00611704555829462
0.00222802887823903,-0.016393442622950727,0.010392333159320755,-0.6769110855955144,9.12408759123906e-05,0.021301452548775357,0.024682395644282984
0.0035368131997950414,-0.03333333333333344,0.005640067367655988,-2.4785428297524392,-0.006568743727762172,0.08000965962530815,-0.011158342189160453
0.004631974528669147,-0.043103448275861767,-0.0006594084456401639,-2.1969111458611428,-0.008357057581044991,0.022771939321902135,-0.033763209743865374
0.012979987687790961,-0.018018018018018278,0.0009902604583056362,0.9349398122734367,-0.009631413224671426,-0.010344272103833818,-0.013068866438038729
0.007124551970606685,-0.0183486238532109,0.008245325813040605,-0.052235356047883874,0.013839536188517076,0.0011975490936995126,0.035030052592036176
0.007958251376354086,-0.028037383177569986,0.00686931522709644,0.4142671466092924,0.04334993543626631,0.04258407655146779,0.06578350421921786
0.010137473121282214,-0.019230769230769273,-0.0019493177387914784,-0.1491980123546266,0.027404526166902254,-0.011673108410652722,0.0023837902264600697
-0.005524636871331534,-0.02941176470588247,3.254665890128905e-07,0.7013079927581718,0.002667355016348294,-0.004440387237831245,0.04399524375743158
0.007859512800232116,-0.030303030303029943,0.012369353685403484,-0.24408268236114894,0.0076375182356474,-0.00816192535404181,-0.03067035470224544
-0.00654674071733552,-0.010416666666666852,0.008360343839836082,-0.2555221433704634,-0.025293817066939006,0.01850118699780845,-0.024003357112882928
0.004457877539394417,-0.021052631578947323,-0.0009564731392052161,-0.03811711244964888,-0.006989951944080364,-0.006409897239934015,-0.018488262103362296
0.00656051343918862,-0.032258064516129115,-0.00606473927269735,-0.7787484318625721,-0.003607567091948982,-0.01594766818925175,-0.004906255475731647
0.000575111594115052,-0.033333333333333326,0.015735335054947397,-3.4566194558564707,-0.005210173083715963,0.0025902281922269843,-0.01065328402887833
0.0038318402262862428,0.0,0.006007219157604826,2.335550697296431,-0.02707501109631605,0.031231066451752998,-0.010501023404823173
-0.003340013219655047,0.034482758620689724,-0.0031427816414042464,-0.31293336808350525,0.0001824817518247812,-0.04579365695218873,-0.004316934976167031
-0.020298806293832183,0.10000000000000009,-0.002385793794162372,0.17802241638892835,-0.026819923371647625,0.0017077534329328348,-0.003974347394092637
-0.08874121347694441,0.11111111111111094,0.0036641853293566395,0.06001946577268269,-0.005061867266591746,0.029179472310814747,-0.0011789244581482672
0.08676539989169063,0.045454545454545636,-0.007301616183811865,0.12153377318871539,0.013190126248351142,0.019866803394146926,0.06128563646268392
0.009671366015901572,-0.008695652173913104,0.0010030561023264273,0.17196591040515297,0.0023247163846011887,-0.0018673207814018378,0.020532124219351466
-0.006157705904112132,0.026315789473684292,0.017702055994469834,-0.24272948498943225,0.012431579923926073,-0.032567664803232366,0.009975689496185769
0.02350508750222935,-0.05128205128205121,0.010502106989689342,-0.39937809640214705,0.005956199028681608,-0.013547995834906623,0.0008300132802123716
0.0008647779994168658,-0.072072072072072,0.009094185709797031,0.6158983547809089,-0.013936964838768495,-0.00789940725446292,-0.022391773096699263
0.005376335111163089,-0.009708737864077777,0.009011616281416446,-0.3330453149001541,-0.026143187066974605,-0.008652137311757624,-0.02994570749915182
0.00677998690500381,-0.0490196078431373,0.018500959100563152,-1.3513350565252855,-0.01688484158603687,-0.01352785771571452,-0.019064276344556208
0.00151757481194581,-0.04123711340206171,0.028499888157099473,8.918829516937057,-0.008780393670397402,0.01443072177520599,-0.0508157261299812
0.0029358863142299185,0.021505376344086002,0.01613854960432004,0.24416461735988992,-0.05266231869950366,0.009240052800301601,-0.054193669578285086
-0.0034938337128064267,-0.021052631578947323,0.020077910376064656,0.6203330622771608,0.01027538018906693,0.015566610612855136,0.013406156901688338
-0.004714306857588335,-0.032258064516129115,0.01527649213577198,0.09599422067621077,0.009458909682668937,0.015454493186914275,0.05144536991670745
-0.0007617087306071024,0.0,0.012442069751779083,0.018911881876752856,-0.01430730478589426,-0.015570326920245958,0.014631873252562988
4.4179163438684554e-08,0.022222222222222143,0.007144599803737384,0.08274370126699226,-0.01707042829397931,-0.011134883934939221,-0.00027555800496004146
-0.002763218780596821,0.04347826086956541,0.0002836920665272302,-0.017888989150413925,-0.007279534109816965,0.008480096782448987,-0.012219772142594731
-0.00107481161779166,0.02083333333333326,0.005106623434283808,-0.08911008713020185,-0.005761575529017349,-0.012319049541496097,0.00995256255232091
-0.0025825340527904084,0.030612244897959107,0.010160821218377691,0.08661228641724117,0.02613001791170566,-0.003783853223866318,-0.008380917296003099
0.00019178466440550324,0.00990099009900991,0.0036323815712686613,-0.08277162785425474,-0.02279494814662697,-0.009343164953166894,0.020061298411814033
0.0018217105378830478,0.019607843137255054,0.0038972925184870277,-0.017409677562262638,-0.01639172007985701,-0.014969351288665944,-0.027497040881362067
0.003062442926496489,0.028846153846153744,0.004714674595653001,0.1364869764307819,0.010362140796923436,0.004000432479186911,-0.014792622413631662
